Ticker,Report Date,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),Zombie Indicator
TRUE,2019-12-31,81812,USD,2019,FY,2020-02-28,2022-02-24,105805000.0,105805000.0,335046000.0,-27828000.0,307218000.0,-368074000.0,-291295000.0,-56114000.0,-20665000.0,-60856000,1200000.0,2480000.0,-59656000,,-59656000,1321000.0,-58335000,3445000.0,-54890000,-54890000,-24.538709677419355
TRUE,2020-12-31,81812,USD,2020,FY,2021-03-05,2022-02-24,106315000.0,106315000.0,278678000.0,-21549000.0,257129000.0,-267381000.0,-201904000.0,-44930000.0,-20547000.0,-10252000,-1329000.0,462000.0,-11581000,-8264000.0,-19845000,6000.0,-19839000,96383000.0,76544000,76544000,-22.19047619047619
TRVI,2019-12-31,1841447,USD,2019,FY,2020-03-16,2021-03-25,59542628.0,59542628.0,,,,-26645000.0,-7306000.0,-19339000.0,,-26645000,792000.0,792000.0,-25853000,-215000.0,-26068000,18000.0,-26050000,,-26050000,-26754000,-33.64267676767677
TSHA,2020-12-31,1146378,USD,2020,FY,2021-02-16,2022-03-31,17665683.0,17665683.0,,,,-43002000.0,-11109000.0,-31893000.0,,-43002000,21000.0,21000.0,-42981000,-17030000.0,-60011000,,-60011000,,-60011000,-60011000,-2047.7142857142858
TSRI,2019-05-31,333363,USD,2019,FY,2019-09-24,2019-09-24,1962062.0,1962062.0,63340028.0,-53514636.0,9825392.0,-11672946.0,-11672946.0,,,-1847554,22309.0,22309.0,-1825245,-11810.0,-1837055,538000.0,-1299055,,-1335995,-1335995,-82.81653144470842
TTPH,2017-12-31,1077529,USD,2017,FY,2018-03-06,2019-03-15,2179100.0,2179100.0,9666000.0,,,-125381000.0,-23675000.0,-101706000.0,,-115715000,963000.0,963000.0,-114752000,,-114752000,,-114752000,,-114752000,-114752000,-120.16095534787124
TTPH,2018-12-31,1077529,USD,2018,FY,2019-03-15,2020-03-12,2625700.0,2625700.0,18904000.0,-228000.0,18676000.0,-91957000.0,-37078000.0,-54879000.0,,-73281000,1123000.0,1123000.0,-72158000,,-72158000,,-72158000,,-72158000,-72158000,-65.2546749777382
TWOU,2016-12-31,909826,USD,2016,FY,2017-05-15,2019-02-26,46609751.0,46609751.0,205864000.0,-74265000.0,131599000.0,-152631000.0,-152631000.0,,,-21032000,348000.0,348000.0,-20684000,,-20684000,0.0,-20684000,,-20684000,-20684000,-60.4367816091954
TWOU,2017-12-31,909826,USD,2017,FY,2018-02-27,2019-02-26,49062611.0,49062611.0,286752000.0,-103302000.0,183450000.0,-213588000.0,-213588000.0,,,-30138000,-582000.0,284000.0,-30720000,,-30720000,1297000.0,-29423000,,-29423000,-29423000,-106.11971830985915
TWOU,2018-12-31,909826,USD,2018,FY,2019-02-26,2021-02-25,55833492.0,55833492.0,411769000.0,-154305000.0,257464000.0,-304004000.0,-304004000.0,,,-46540000,3343000.0,5065000.0,-43197000,,-43197000,4867000.0,-38330000,,-38330000,-38330000,-9.188548864758143
TWST,2019-09-30,1252815,USD,2019,FY,2019-12-13,2021-11-23,27462.0,27462.0,54385000.0,-47426000.0,6959000.0,-115809000.0,-80126000.0,-35683000.0,,-108850000,1473000.0,1738000.0,-107377000,,-107377000,-292000.0,-107669000,,-107669000,-107669000,-62.62945914844649
TWST,2020-09-30,1252815,USD,2020,FY,2020-11-27,2022-11-28,39190.0,39190.0,90100000.0,-61406000.0,28694000.0,-146273000.0,-103267000.0,-43006000.0,,-117579000,530000.0,712000.0,-117049000,-22500000.0,-139549000,-382000.0,-139931000,,-139931000,-139931000,-165.13904494382024
TWST,2021-09-30,1252815,USD,2021,FY,2021-11-23,2022-11-28,47881000.0,47881000.0,132333000.0,-80620000.0,51713000.0,-204973000.0,-135901000.0,-69072000.0,,-153260000,-1302000.0,68000.0,-154562000,534000.0,-154028000,1930000.0,-152098000,,-152098000,-152098000,-2253.823529411765
TYME,2020-03-31,809189,USD,2019,FY,2020-05-22,2021-06-10,114533102.0,114533102.0,,,,-25760372.0,-12804493.0,-12955879.0,,-25760372,115215.0,115215.0,-25645157,3644601.0,-22000556,,-22000556,,-22000556,-22000556,-223.58522761793168
UBX,2017-12-31,893323,USD,2017,FY,2018-02-07,2019-03-06,319752.0,319752.0,,1382000.0,1382000.0,-46990000.0,-9617000.0,-37373000.0,,-45608000,952000.0,1055000.0,-44656000,,-44656000,,-44656000,,-44656000,-44656000,-43.2303317535545
UBX,2018-12-31,893323,USD,2018,FY,2019-03-06,2021-03-23,2826991.0,2826991.0,,,,-74923000.0,-16016000.0,-58907000.0,,-74923000,3067000.0,3312000.0,-71856000,-4542000.0,-76398000,,-76398000,,-76398000,-76398000,-22.621678743961354
UBX,2019-12-31,893323,USD,2019,FY,2020-03-11,2022-03-15,4362481.0,4362481.0,,,,-91003000.0,-20046000.0,-70957000.0,,-91003000,7474000.0,3289000.0,-83529000,1352000.0,-82177000,,-82177000,,-82177000,-82177000,-27.668896321070235
VALPQ,2020-12-31,822750,USD,2020,FY,2021-03-02,2022-02-22,198900000.0,198900000.0,397400000.0,-343800000.0,53600000.0,-190300000.0,-30700000.0,,-159600000.0,-136700000,30200000.0,1200000.0,-106500000,-4341100000.0,-4447600000,-16200000.0,-4463800000,,-4467000000,-4467000000,-113.91666666666667
VCEL,2020-06-30,1253391,USD,2020,FY,2020-08-05,2022-02-24,44924000.0,44924000.0,117850000.0,-37571000.0,80279000.0,-91530000.0,-61139000.0,-30391000.0,,-11251000,1586000.0,1606000.0,-9665000,,-9665000,,-9665000,,-9665000,-9665000,-7.00560398505604
VIR,2018-12-31,1291786,USD,2018,FY,2019-02-19,2021-02-25,9615379.0,9615379.0,10668000.0,,,-129360000.0,-29131000.0,-100229000.0,,-118692000,2328000.0,2540000.0,-116364000,,-116364000,480000.0,-115884000,,-115884000,-115884000,-46.729133858267716
VIR,2019-12-31,1291786,USD,2019,FY,2020-02-11,2022-02-28,9615379.0,9615379.0,8091000.0,,,-186070000.0,-37598000.0,-148472000.0,,-177979000,3450000.0,8511000.0,-174529000,,-174529000,-154000.0,-174683000,,-174683000,-174683000,-20.911643755140407
VIR,2020-12-31,1291786,USD,2020,FY,2021-02-25,2022-02-28,116427529.0,116427529.0,76368000.0,,,-373348000.0,-70937000.0,-302411000.0,,-296980000,-1631000.0,2836000.0,-298611000,,-298611000,-54000.0,-298665000,,-298665000,-298665000,-104.71791255289139
VKTX,2017-12-31,890836,USD,2017,FY,2018-03-07,2019-03-13,25978098.0,25978098.0,,,,-19070000.0,-5329000.0,-13741000.0,,-19070000,1000.0,1000.0,-19069000,-1509000.0,-20578000,,-20578000,,-20578000,-20578000,-19070.0
VKTX,2018-12-31,890836,USD,2018,FY,2019-03-13,2019-03-13,57580244.0,57580244.0,,,,-26161000.0,-7121000.0,-19040000.0,,-26161000,3236000.0,3236000.0,-22925000,862000.0,-22063000,,-22063000,,-22063000,-22063000,-8.084363411619282
VKTX,2019-12-31,890836,USD,2019,FY,2020-02-26,2021-02-17,71959093.0,71959093.0,,,,-32687000.0,-9128000.0,-23559000.0,,-32687000,7050000.0,7050000.0,-25637000,-142000.0,-25779000,,-25779000,,-25779000,-25779000,-4.63645390070922
VKTX,2020-12-31,890836,USD,2020,FY,2021-02-17,2022-02-09,72597000.0,72597000.0,,,,-42662000.0,-10731000.0,-31931000.0,,-42662000,3233000.0,3233000.0,-39429000,-66000.0,-39495000,,-39495000,,-39495000,-39495000,-13.195793380760904
VLDR,2019-12-31,1085789,USD,2019,FY,2020-03-16,2022-03-01,137911975.0,137911975.0,101398000.0,-71630000.0,29768000.0,-98781000.0,-41931000.0,-56850000.0,,-69013000,1104000.0,1069000.0,-67909000,,-67909000,683000.0,-67226000,,-67226000,-67226000,-64.55846585594013
VLDR,2020-12-31,1085789,USD,2020,FY,2021-02-09,2022-03-01,148088589.0,148088589.0,95362000.0,-70246000.0,25116000.0,-185565000.0,-97485000.0,-88080000.0,,-160449000,-44000.0,46000.0,-160493000,6545000.0,-153948000,4084000.0,-149864000,,-149864000,-149864000,-3488.021739130435
VNE,2018-12-31,998442,USD,2018,FY,2019-02-22,2021-02-19,87160000.0,87160000.0,2228000000.0,-1798000000.0,430000000.0,-645000000.0,-156000000.0,-466000000.0,-23000000.0,-215000000,24000000.0,6000000.0,-191000000,-63000000.0,-254000000,-42000000.0,-296000000,,-277000000,-277000000,-35.833333333333336
VNE,2019-12-31,998442,USD,2019,FY,2020-02-21,2022-02-17,101620000.0,101620000.0,1902000000.0,-1591000000.0,311000000.0,-771000000.0,-189000000.0,-562000000.0,-20000000.0,-460000000,9000000.0,8000000.0,-451000000,-70000000.0,-521000000,-1000000.0,-522000000,,-500000000,-500000000,-57.5
VOR,2020-12-31,1872586,USD,2020,FY,2021-02-09,2022-03-14,38009022.0,38009022.0,,,,-43366000.0,-11748000.0,-31618000.0,,-43366000,29000.0,29000.0,-43337000,,-43337000,,-43337000,,-43337000,-49262000,-1495.3793103448277
VRML,2020-12-31,1340692,USD,2020,FY,2021-03-31,2022-03-31,97707904.0,97707904.0,4651000.0,-3415000.0,1236000.0,-19217000.0,-17113000.0,-2104000.0,,-17981000,76000.0,10000.0,-17905000,,-17905000,,-17905000,,-17905000,-17905000,-1798.1
VSTM,2016-12-31,135964,USD,2016,FY,2017-03-23,2018-03-13,36988000.0,36988000.0,,,,-37002000.0,-17223000.0,-19779000.0,,-37002000,562000.0,562000.0,-36440000,,-36440000,,-36440000,,-36440000,-36440000,-65.83985765124555
VSTM,2017-12-31,135964,USD,2017,FY,2018-03-13,2018-03-13,38422000.0,38422000.0,,,,-67804000.0,-21381000.0,-46423000.0,,-67804000,2000.0,2000.0,-67802000,,-67802000,,-67802000,,-67802000,-67802000,-33902.0
VXRT,2020-12-31,625536,USD,2020,FY,2021-02-25,2022-02-24,88295762.0,88295762.0,4046000.0,,,-35065000.0,-15202000.0,-19863000.0,,-31019000,62000.0,75000.0,-30957000,-1025000.0,-31982000,-238000.0,-32220000,,-32220000,-32220000,-413.58666666666664
VYGR,2016-12-31,1170785,USD,2016,FY,2017-03-15,2019-02-26,25302414.0,25302414.0,14220000.0,,,-55519000.0,-13270000.0,-42249000.0,,-41299000,1158000.0,976000.0,-40141000,,-40141000,-52000.0,-40193000,,-40193000,-40193000,-42.314549180327866
VYGR,2017-12-31,1170785,USD,2017,FY,2018-03-14,2020-03-03,26803711.0,26803711.0,10135000.0,,,-81998000.0,-19738000.0,-62260000.0,,-71863000,1165000.0,1227000.0,-70698000,,-70698000,,-70698000,,-70698000,-70698000,-58.5680521597392
VYGR,2018-12-31,1170785,USD,2018,FY,2019-02-26,2021-02-25,32065781.0,32065781.0,7619000.0,,,-98714000.0,-33809000.0,-64905000.0,,-91095000,2627000.0,3310000.0,-88468000,,-88468000,180000.0,-88288000,,-88288000,-88288000,-27.521148036253777
VYGR,2019-12-31,1170785,USD,2019,FY,2020-03-03,2022-03-08,36963255.0,36963255.0,104391000.0,,,-156070000.0,-36335000.0,-119735000.0,,-51679000,8082000.0,6457000.0,-43597000,,-43597000,,-43597000,,-43597000,-43597000,-8.003562025708533
W,2016-12-31,417451,USD,2016,FY,2017-02-28,2018-02-26,84977000.0,84977000.0,3380360000.0,-2572549000.0,807811000.0,-1004028000.0,-876145000.0,,,-196217000,2450000.0,694000.0,-193767000,,-193767000,-608000.0,-194375000,,-194375000,-194375000,-282.7334293948127
WATT,2016-12-31,816792,USD,2016,FY,2017-03-16,2018-03-16,17649013.0,17649013.0,1451941.0,,,-47282661.0,-14449984.0,-32832677.0,,-45830720,13326.0,13326.0,-45817394,,-45817394,,-45817394,,-45817394,-45817394,-3439.1955575566562
WATT,2017-12-31,816792,USD,2017,FY,2018-03-16,2018-03-16,21343001.0,21343001.0,1154009.0,,,-50541837.0,-17311169.0,-33230668.0,,-49387828,11679.0,11679.0,-49376149,-726.0,-49376875,,-49376875,,-49376875,-49376875,-4228.771983902731
WATT,2018-12-31,816792,USD,2018,FY,2019-02-28,2019-02-28,25486270.0,25486270.0,514823.0,,,-51444233.0,-18572548.0,-32871685.0,,-50929410,89288.0,89288.0,-50840122,,-50840122,,-50840122,,-50840122,-50840122,-570.3947898933787
WATT,2019-12-31,816792,USD,2019,FY,2020-03-13,2021-03-24,30262642.0,30262642.0,200143.0,,,-39008043.0,-15779233.0,-23228810.0,,-38807900,416274.0,416274.0,-38391626,-7463.0,-38399089,,-38399089,,-38399089,-38399089,-93.22681695229585
WATT,2020-12-31,816792,USD,2020,FY,2021-03-24,2022-03-23,41639916.0,41639916.0,327350.0,-126539.0,200811.0,-32099975.0,-15033853.0,-17066122.0,,-31899164,71212.0,71212.0,-31827952,-4134.0,-31832086,,-31832086,,-31832086,-31832086,-447.94646969611864
WNDW,2020-08-31,92543,USD,2020,FY,2020-11-10,2021-11-04,52959323.0,27288251.0,,,,-7603463.0,-5323579.0,-2279884.0,,-7603463,250401.0,250401.0,-7353062,,-7353062,,-7353062,,-7353062,-7353062,-30.365146305326256
WNDW,2021-08-31,92543,USD,2021,FY,2021-11-04,2021-11-04,53198399.0,53198399.0,,,,-7935897.0,-6279263.0,-1656634.0,,-7935897,36770.0,36770.0,-7899127,-8775.0,-7907902,,-7907902,,-7907902,-7907902,-215.82531955398423
XBIT,2016-12-31,156298,USD,2016,FY,2017-03-16,2018-03-16,32403391.0,32403391.0,,,,-52763000.0,-10277000.0,-42486000.0,,-52763000,2000.0,49000.0,-52761000,,-52761000,,-52761000,,-52761000,-52761000,-1076.795918367347
XBIT,2017-12-31,156298,USD,2017,FY,2018-03-08,2018-03-16,34875814.0,34875814.0,,,,-34059000.0,-7635000.0,-26424000.0,,-34059000,909000.0,354000.0,-33150000,,-33150000,,-33150000,,-33150000,-33150000,-96.21186440677967
XBIT,2018-12-31,156298,USD,2018,FY,2019-03-15,2021-03-16,35804304.0,35804304.0,,,,-20994000.0,-5269000.0,-15725000.0,,-20994000,-144000.0,400000.0,-21138000,,-21138000,,-21138000,,-21138000,-21138000,-52.485
XBIT,2019-12-31,156298,USD,2019,FY,2020-03-16,2022-03-15,38945468.0,46319457.0,,,,-31233000.0,-7143000.0,-24090000.0,,-31233000,-314000.0,564000.0,-31547000,750000000.0,718453000,-49824000.0,668629000,,668629000,668629000,-55.37765957446808
XBIT,2020-12-31,156298,USD,2020,FY,2021-03-16,2022-03-15,30823458.0,30823458.0,43997000.0,-34548000.0,9449000.0,-27725000.0,-18198000.0,-9527000.0,,-18276000,5449000.0,2456000.0,-12827000,,-12827000,1606000.0,-11221000,,-11221000,-11221000,-7.441368078175896
XENE,2016-12-31,1873185,USD,2016,FY,2017-03-08,2018-03-07,65465069.0,65465069.0,1803000.0,,,-26620000.0,-6792000.0,-19828000.0,,-24817000,1820000.0,504000.0,-22997000,,-22997000,,-22997000,,-22997000,-22997000,-49.24007936507937
XENE,2017-12-31,1873185,USD,2017,FY,2018-03-07,2019-03-06,65465069.0,65465069.0,311000.0,,,-32886000.0,-7313000.0,-25573000.0,,-32575000,1871000.0,477000.0,-30704000,,-30704000,,-30704000,,-30704000,-30704000,-68.29140461215933
XENE,2019-12-31,1873185,USD,2019,FY,2020-03-09,2021-03-01,65465069.0,65465069.0,6829000.0,,,-49648000.0,-10803000.0,-38845000.0,,-42819000,1201000.0,919000.0,-41618000,,-41618000,23000.0,-41595000,,-41595000,-40027000,-46.5930359085963
XENE,2020-12-31,1873185,USD,2020,FY,2021-03-01,2022-03-01,65465069.0,65465069.0,32166000.0,,,-63467000.0,-12944000.0,-50523000.0,,-31301000,3191000.0,1795000.0,-28110000,-984000.0,-29094000,257000.0,-28837000,,-28837000,-28013000,-17.437883008356547
XLRN,2016-12-31,1291790,USD,2016,FY,2017-03-01,2019-02-27,37092000.0,37092000.0,27771000.0,,,-93877000.0,-25297000.0,-68580000.0,,-66106000,9116000.0,1854000.0,-56990000,,-56990000,-24000.0,-57014000,,-57014000,-57014000,-35.655879180151025
XLRN,2017-12-31,1291790,USD,2017,FY,2018-02-27,2020-02-27,45898000.0,45898000.0,13481000.0,,,-123464000.0,-33738000.0,-89726000.0,,-109983000,1561000.0,2553000.0,-108422000,,-108422000,-32000.0,-108454000,,-108454000,-108454000,-43.07990599294947
XLRN,2018-12-31,1291790,USD,2018,FY,2019-02-27,2021-02-25,45898000.0,45898000.0,13991000.0,,,-138405000.0,-34503000.0,-103902000.0,,-124414000,5516000.0,5568000.0,-118898000,,-118898000,27000.0,-118871000,,-118871000,-118871000,-22.344468390804597
XLRN,2019-12-31,1291790,USD,2019,FY,2020-02-27,2021-02-25,52453000.0,52453000.0,73993000.0,,,-210438000.0,-56485000.0,-153953000.0,,-136445000,11525000.0,10706000.0,-124920000,,-124920000,62000.0,-124858000,,-124858000,-124858000,-12.744722585466095
XLRN,2020-12-31,1291790,USD,2020,FY,2021-02-25,2021-02-25,56800000.0,56800000.0,92523000.0,,,-259829000.0,-85912000.0,-173917000.0,,-167306000,1297000.0,2873000.0,-166009000,,-166009000,-21000.0,-166030000,,-166030000,-166030000,-58.233901844761576
XNCR,2017-12-31,781832,USD,2017,FY,2018-02-28,2019-02-26,46817756.0,46817756.0,46150000.0,,,-89273000.0,-17501000.0,-71772000.0,,-43123000,4174000.0,4181000.0,-38949000,,-38949000,463000.0,-38486000,,-38486000,-38486000,-10.314039703420235
XNCR,2018-12-31,781832,USD,2018,FY,2019-02-26,2021-02-24,53942116.0,53942116.0,40603000.0,,,-119973000.0,-22472000.0,-97501000.0,,-79370000,8961000.0,9086000.0,-70409000,,-70409000,,-70409000,,-70409000,-70409000,-8.735417125247634
XNCR,2020-12-31,781832,USD,2020,FY,2021-02-24,2022-02-24,57212737.0,57212737.0,122694000.0,,,-199491000.0,-29689000.0,-169802000.0,,-76797000,7359000.0,7264000.0,-69438000,105000.0,-69333000,,-69333000,,-69333000,-69333000,-10.572274229074889
YEXT,2019-01-31,795507,USD,2018,FY,2019-03-15,2021-03-16,98387366.0,98387366.0,228283000.0,-57413000.0,170870000.0,-246515000.0,-210417000.0,-36098000.0,,-75645000,1030000.0,1568000.0,-74615000,,-74615000,-222000.0,-74837000,,-74837000,-74837000,-48.24298469387755
YEXT,2020-01-31,795507,USD,2019,FY,2020-03-20,2022-03-18,111758946.0,111758946.0,298829000.0,-77030000.0,221799000.0,-344752000.0,-295307000.0,-49445000.0,,-122953000,2506000.0,3791000.0,-120447000,,-120447000,-1097000.0,-121544000,,-121544000,-121544000,-32.43286731733052
YOGAQ,2018-12-31,826179,USD,2018,FY,2019-03-27,2019-03-27,16422693.0,16422693.0,59593624.0,-23775911.0,35817713.0,-54033158.0,-17907687.0,,-8106130.0,-18215445,143973.0,143973.0,-18071472,-17096332.0,-35167804,-19122.0,-35186926,,-35186926,-35186926,-126.51986830864121
YOU,2020-12-31,1334838,USD,2020,FY,2021-02-16,2022-03-30,58414022.0,58414022.0,230796000.0,-73715000.0,157081000.0,-176010000.0,-134549000.0,-32038000.0,-9423000.0,-18929000,9635000.0,612000.0,-9294000,,-9294000,-16000.0,-9310000,,-9310000,-9310000,-30.929738562091504
ZDGE,2017-07-31,372279,USD,2017,FY,2017-10-30,2017-10-30,9467000.0,9467000.0,10031000.0,-1567000.0,8464000.0,-9111000.0,-8468000.0,,-643000.0,-647000,19000.0,19000.0,-628000,1000.0,-627000,16000.0,-611000,,-611000,-611000,-34.05263157894737
ZDGE,2018-07-31,372279,USD,2018,FY,2018-10-29,2018-10-29,9803000.0,9803000.0,10833000.0,-1518000.0,9315000.0,-10614000.0,-9581000.0,,-1033000.0,-1299000,29000.0,29000.0,-1270000,-63000.0,-1333000,-230000.0,-1563000,,-1563000,-1563000,-44.793103448275865
ZDGE,2020-07-31,372279,USD,2020,FY,2020-12-09,2021-11-09,11126000.0,11126000.0,9470000.0,-1195000.0,8275000.0,-8678000.0,-7110000.0,,-1568000.0,-403000,11000.0,11000.0,-392000,-152000.0,-544000,-15000.0,-559000,,-559000,-559000,-36.63636363636363
ZGNX,2018-12-31,816789,USD,2018,FY,2019-02-28,2021-03-01,37884000.0,37884000.0,,,,-139875000.0,-38950000.0,-100925000.0,,-139875000,17459000.0,7164000.0,-122416000,-1300000.0,-123716000,,-123716000,-198000.0,-123914000,-123914000,-19.524706867671693
ZGNX,2019-12-31,816789,USD,2019,FY,2020-03-02,2022-03-01,43078000.0,43078000.0,3648000.0,,,-176431000.0,-60792000.0,-115639000.0,,-172783000,10318000.0,9802000.0,-162465000,-257038000.0,-419503000,,-419503000,,-419503000,-419503000,-17.627320954907162
ZNGA,2016-12-31,418866,USD,2016,FY,2017-02-17,2019-02-28,878827000.0,878827000.0,741420000.0,-238546000.0,502874000.0,-596446000.0,-276146000.0,-320300000.0,,-93572000,9518000.0,3057000.0,-84054000,-20677000.0,-104731000,-3442000.0,-108173000,,-108173000,-108173000,-30.609093882891724
ZOM,2020-12-31,1164823,USD,2020,FY,2021-02-26,2022-03-01,890245654.0,890245654.0,,,,-16764978.0,-8721087.0,-8043891.0,,-16764978,24724.0,32127.0,-16740254,-171530.0,-16911784,,-16911784,,-16911784,-16911784,-521.8345317023064
ZS,2017-07-31,896477,USD,2017,FY,2017-09-07,2018-09-13,29221000.0,29221000.0,125717000.0,-27472000.0,98245000.0,-133318000.0,-99757000.0,-33561000.0,,-35073000,490000.0,597000.0,-34583000,,-34583000,-877000.0,-35460000,,-35460000,-45030000,-58.74874371859296
ZS,2018-07-31,896477,USD,2018,FY,2018-09-03,2020-09-17,63881000.0,63881000.0,190174000.0,-37875000.0,152299000.0,-186923000.0,-147544000.0,-39379000.0,,-34624000,2315000.0,2236000.0,-32309000,,-32309000,-1337000.0,-33646000,,-33646000,-39978000,-15.48479427549195
ZS,2019-07-31,896477,USD,2019,FY,2019-09-18,2021-09-16,123566000.0,123566000.0,302836000.0,-59669000.0,243167000.0,-278480000.0,-216511000.0,-61969000.0,,-35313000,7401000.0,7730000.0,-27912000,,-27912000,-743000.0,-28655000,,-28655000,-28655000,-4.568305304010349
ZS,2020-07-31,896477,USD,2020,FY,2020-09-17,2022-09-15,129323000.0,129323000.0,431269000.0,-95733000.0,335536000.0,-449492000.0,-351613000.0,-97879000.0,,-113956000,1228000.0,1452000.0,-112728000,,-112728000,-2388000.0,-115116000,,-115116000,-115116000,-78.48209366391184
ZUO,2018-01-31,994625,USD,2017,FY,2018-03-15,2020-03-31,26563000.0,26563000.0,171106000.0,-79906000.0,91200000.0,-129278000.0,-90639000.0,-38639000.0,,-38078000,252000.0,252000.0,-37826000,,-37826000,-1551000.0,-39377000,,-39377000,-39377000,-151.1031746031746
ZUO,2020-01-31,994625,USD,2019,FY,2020-03-31,2022-03-28,111122000.0,111122000.0,276057000.0,-134181000.0,141876000.0,-227541000.0,-153143000.0,-74398000.0,,-85665000,2712000.0,2712000.0,-82953000,,-82953000,-441000.0,-83394000,,-83394000,-83394000,-31.587389380530972
ZUO,2021-01-31,994625,USD,2020,FY,2021-03-31,2022-03-28,117598000.0,117598000.0,305420000.0,-130770000.0,174650000.0,-248512000.0,-171717000.0,-76795000.0,,-73862000,2561000.0,2561000.0,-71301000,,-71301000,-1873000.0,-73174000,,-73174000,-73174000,-28.841077704021867
ZYNE,2016-12-31,901704,USD,2016,FY,2017-03-27,2019-03-11,9070232.0,9070232.0,7250.0,,,-23214878.0,-6430252.0,-16784626.0,,-23207628,-109275.0,80222.0,-23316903,-99147.0,-23416050,27543.0,-23388507,,-23388507,-23388507,-289.292563137294
ZYNE,2017-12-31,901704,USD,2017,FY,2018-03-12,2019-03-11,12914814.0,12914814.0,0.0,,,-32823009.0,-10016902.0,-22806107.0,,-32823009,810705.0,519554.0,-32012304,0.0,-32012304,0.0,-32012304,,-32012304,-32012304,-63.175356170869634
ZYNE,2018-12-31,901704,USD,2018,FY,2019-03-11,2021-03-10,15308886.0,15308886.0,86000.0,,,-40483830.0,-13238787.0,-27245043.0,,-40397830,486655.0,961323.0,-39911175,,-39911175,,-39911175,,-39911175,-39911175,-42.0231597496367
ZYNE,2019-12-31,901704,USD,2019,FY,2020-03-10,2022-03-01,22000203.0,22000203.0,,,,-34319810.0,-13935761.0,-20384049.0,,-34319810,1376227.0,1522138.0,-32943583,,-32943583,,-32943583,,-32943583,-32943583,-22.54710808087046
